value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen,features.days_since_last_seen,features.seen_duration_days,domain_tld,domain_length,domain_digits,domain_hyphens,ip_octets,ip_port
az.v1n4n.ru,domain,2025-09-16 04:05:23,2025-09-16 04:06:41,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,0,0,0,ru,11,2,0,,
2.56.246.175:9845,ip,2025-09-16 05:10:03,,win.nanocore,botnet_cc,abuse_ch,100,1,ip,botnet_cc,0,0,,,,,,4,9845
217.154.212.25:1400,ip,2025-09-16 05:16:33,2025-09-16 05:17:50,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,1400
45.192.200.140:7700,ip,2025-09-16 05:16:33,2025-09-16 05:17:50,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
38.173.19.175:8080,ip,2025-09-16 05:16:33,2025-09-16 05:17:50,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,8080
45.192.200.144:7700,ip,2025-09-16 05:16:34,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.201.90:8020,ip,2025-09-16 05:16:33,2025-09-16 05:17:49,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,8020
45.192.200.157:7700,ip,2025-09-16 05:16:34,2025-09-16 05:17:50,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.152:7700,ip,2025-09-16 05:16:35,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.137:7700,ip,2025-09-16 05:16:35,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.132:7700,ip,2025-09-16 05:16:35,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.142:7700,ip,2025-09-16 05:16:36,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.139:7700,ip,2025-09-16 05:16:36,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.133:7700,ip,2025-09-16 05:16:37,2025-09-16 05:17:51,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
45.192.200.145:7700,ip,2025-09-16 05:16:37,2025-09-16 05:17:52,win.cobalt_strike,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,0,,,,,4,7700
